class,feature,mean_abs_shap_mean,mean_abs_shap_std,mean_abs_shap_min,mean_abs_shap_max,stability_cv
vol_churn,failure_authentication_required_count,2.2850439744044453e-06,3.957812261197616e-06,0.0,6.855131923213336e-06,1.7320508075688772
vol_churn,failure_card_declined_count,0.0003632691273543224,0.00024698513784683157,0.00011102548412212543,0.0006046364115879551,0.6798957556498582
vol_churn,failure_do_not_honor_count,0.0,0.0,0.0,0.0,
vol_churn,failure_expired_card_count,1.1072617043936786e-06,9.81405233074756e-07,0.0,1.8697821685723503e-06,0.8863353886262689
vol_churn,failure_generic_decline_count,0.0,0.0,0.0,0.0,
vol_churn,failure_incorrect_cvc_count,0.0,0.0,0.0,0.0,
vol_churn,failure_insufficient_funds_count,0.0,0.0,0.0,0.0,
vol_churn,failure_processing_error_count,7.864176331521334e-06,1.3621152965875576e-05,0.0,2.3592528994564e-05,1.732050807568877
vol_churn,failures_per_purchase,0.0007373097667439975,0.00019276669733299872,0.0006259121161406724,0.0009598975436893101,0.2614460109273577
vol_churn,is_3d_secure_authenticated_rate,0.005976941841226063,0.0018660657951605957,0.004638503769371747,0.008108569574380683,0.3122108002271954
vol_churn,is_3d_secure_rate,0.008310929118962926,0.005875009994377894,0.002236266975154091,0.013963523526168786,0.706901708615583
vol_churn,is_business_rate,0.014874363135124706,0.004113966408990907,0.010804925426330401,0.019031457348639036,0.27658101201496693
vol_churn,is_prepaid_rate,0.0013922280362142498,0.0006134972729273952,0.0009405042876890982,0.002090676564068672,0.44065861121114797
vol_churn,is_virtual_rate,0.006655007862739398,0.0018928264622567012,0.005410189751158362,0.008833248823984065,0.28442137128859196
vol_churn,purchase_active_days,0.00017279726238509808,0.00026778879938876615,0.0,0.0004812694639597134,1.549728252013442
vol_churn,purchase_amount_max,0.0038357025027123026,0.001961504212965563,0.0020085233515172505,0.005908412882868288,0.5113806953429114
vol_churn,purchase_amount_mean,0.004668853677900616,0.0011505006797859452,0.003576143781010184,0.005869533182752054,0.24642037621176346
vol_churn,purchase_amount_std,0.0013912396020429154,0.00032179564718235826,0.0010650555987410373,0.001708459587973099,0.23130138526090624
vol_churn,purchase_amount_sum,0.007139059213785867,0.004483721066142596,0.0020719055014446538,0.010592809716938876,0.6280548923707363
vol_churn,purchase_attempt_gap,0.0006807006648880805,0.00019553121096189534,0.00045939810844727305,0.000830099050675342,0.2872499191609343
vol_churn,purchase_count,8.201487000347701e-05,0.00013650833966606153,0.0,0.00023959716345299317,1.6644340186148472
vol_churn,purchase_count_d1,0.004462068178427971,0.004884577875485575,0.000868811867132383,0.010023730574648351,1.0946892069243233
vol_churn,purchase_count_d14,0.00019786326180182975,0.00017245543004582478,0.0,0.00031624926429747345,0.8715889371041896
vol_churn,purchase_count_d3,0.0008746680870931996,0.0008231371170318089,4.433828736437332e-06,0.0016408048004688451,0.9410851146602999
vol_churn,purchase_count_d7,0.0028619063801621713,0.0021762976096844785,0.00041405376350147813,0.004578056683487605,0.7604363387879787
vol_churn,purchase_first_day,2.7012666282742942e-05,1.998869548989321e-05,7.767267534632442e-06,4.7669807992383043e-05,0.7399749169767444
vol_churn,purchase_last_day,0.0033904894854172667,0.0015482432579482649,0.001686425035336207,0.004710688826197154,0.4566429905202089
vol_churn,purchase_last_type,0.008839611393353113,0.004434642221225628,0.005284665101429308,0.013808920887944102,0.5016784136642283
vol_churn,purchase_span_days,0.0023242710198975686,0.0027205536003534394,0.00029914372895830743,0.005416631887217401,1.1704975784077603
vol_churn,purchase_spend_d1,0.013835255565611057,0.0010696802000155897,0.0130924274260465,0.015061286799162405,0.07731553601903743
vol_churn,purchase_spend_d14,0.005907938648935532,0.001740768919634679,0.004358918051736565,0.00779180814259138,0.2946491192741691
vol_churn,purchase_spend_d3,0.010458650590278342,0.001732783456178961,0.00875425393238219,0.012218490109577445,0.16567944795762085
vol_churn,purchase_spend_d7,0.008230351102828425,0.0020064109872437396,0.006455041665637232,0.010407149859690233,0.24378194346462578
vol_churn,purchase_type_nunique,0.0003287193541247042,0.0005196503467704471,0.0,0.0009278136313358412,1.580832829737523
vol_churn,purchase_unique_transactions,0.00024540769709794686,0.0004250585999421173,0.0,0.0007362230912938406,1.7320508075688772
vol_churn,quiz_answered,0.0017280047186293435,0.001934715832829981,0.0,0.003818231006555364,1.1196241607283348
vol_churn,quiz_cost_concern,0.004988859548975316,0.0027824236645928543,0.0018043632150411906,0.006950050494237896,0.5577273998752578
vol_churn,quiz_experience,0.018043294220831518,0.004559581445486461,0.013337397640395321,0.02244091509821451,0.2527022720841236
vol_churn,quiz_first_feature,0.010285238827175696,0.00014446853032418615,0.010153618056046011,0.01043980807544985,0.014046200846836037
vol_churn,quiz_flow_type,0.0025279668977668513,0.0001692880428894291,0.0023877727491165893,0.0027160370282467853,0.06696608370899726
vol_churn,quiz_frustration,0.03104725292758948,0.011952591045756225,0.0215759243599425,0.044476873967680366,0.3849806317368198
vol_churn,quiz_missing_answers,0.004624608007042706,0.001777643739800257,0.0026783281558677955,0.006162560575312645,0.38438798209342834
vol_churn,quiz_role,0.011968666317682392,0.005765156672897194,0.008583255958913795,0.01862536978374123,0.481687476271254
vol_churn,quiz_rows,0.0,0.0,0.0,0.0,
vol_churn,quiz_source,0.025548423114103866,0.004493718538804472,0.020823379881389256,0.029768088005151738,0.17589025039763567
vol_churn,quiz_team_size,0.04231460872589607,0.010831325020080771,0.03189175648478896,0.0535127463862404,0.2559712909138191
vol_churn,quiz_usage_plan,0.013342680030557963,0.004496961276797931,0.008490358871305144,0.017370057413312736,0.3370358328685693
vol_churn,signup_hour,0.008908607457265214,0.0024786618498929647,0.006291428907494931,0.01122046483942854,0.27823224468955
vol_churn,signup_is_weekend,0.008121376563153213,0.0037335306788574747,0.004707626496454953,0.012108379705087073,0.45971648400057574
vol_churn,signup_weekday,0.012751456459810837,0.003860032869560786,0.008378256448475887,0.01568384128681398,0.30271309647855305
vol_churn,spend_per_attempt,0.00491252006302018,0.00044878711708269935,0.004531034306846893,0.0054070084593240844,0.09135578304524794
vol_churn,subscription_plan,0.027238170693994517,0.0185859299132559,0.014600011931998703,0.048578717981638625,0.682348683472849
